CustomerID,Province,CustomerSegment,RegistrationDate,CustomerTenureMonths,CustomerTenureBand
C043939,Alberta,Fleet,2021-08-25,52,Long-Term
C043940,Ontario,Retail,2021-12-30,48,Loyal
C043941,Alberta,Retail,2024-11-28,13,Established
C043942,Alberta,Commercial,2023-05-23,31,Loyal
C043943,Ontario,Commercial,2024-06-27,18,Established
C043944,Ontario,Commercial,2023-09-02,27,Loyal
C043945,British Columbia,Retail,2024-08-12,16,Established
C043946,Ontario,Retail,2022-01-25,47,Loyal
C043947,Ontario,Premium,2020-04-19,68,Long-Term
C043948,Alberta,Retail,2021-09-03,51,Long-Term
C043949,Ontario,Premium,2024-07-29,17,Established
C043950,Ontario,Retail,2025-01-14,11,Recent
C043951,British Columbia,Retail,2024-11-25,13,Established
C043952,Alberta,Fleet,2024-02-29,22,Established
C043953,Alberta,Premium,2025-06-13,6,New
C043954,Ontario,Retail,2023-02-06,34,Loyal
C043955,Ontario,Retail,2024-02-27,22,Established
C043956,Alberta,Retail,2025-02-08,10,Recent
C043957,Ontario,Commercial,2022-12-28,36,Loyal
C043958,Alberta,Premium,2023-01-11,35,Loyal
C043959,Ontario,Retail,2021-11-27,49,Long-Term
C043960,Ontario,Retail,2022-01-12,47,Loyal
C043961,Ontario,Retail,2020-01-01,71,Long-Term
C043962,Alberta,Retail,2024-12-11,12,Recent
C043963,Ontario,Retail,2022-12-06,36,Loyal
C043964,British Columbia,Retail,2020-07-20,65,Long-Term
C043965,British Columbia,Retail,2024-11-27,13,Established
C043966,Ontario,Commercial,2022-08-22,40,Loyal
C043967,Ontario,Retail,2022-06-24,42,Loyal
C043968,Alberta,Retail,2021-01-08,59,Long-Term
C043969,Ontario,Commercial,2021-12-02,48,Loyal
C043970,Ontario,Retail,2022-03-25,45,Loyal
C043971,Ontario,Retail,2022-03-21,45,Loyal
C043972,Ontario,Retail,2021-12-27,48,Loyal
C043973,Ontario,Retail,2021-01-05,59,Long-Term
C043974,Ontario,Retail,2024-09-15,15,Established
C043975,Alberta,Retail,2025-12-31,0,New
C043976,Alberta,Retail,2021-05-31,55,Long-Term
C043977,Ontario,Commercial,2025-01-09,11,Recent
C043978,Alberta,Premium,2025-06-08,6,New
C043979,Ontario,Retail,2020-07-22,65,Long-Term
C043980,Ontario,Retail,2021-05-14,55,Long-Term
C043981,Alberta,Retail,2024-05-09,19,Established
C043982,Ontario,Retail,2021-07-12,53,Long-Term
C043983,Ontario,Retail,2021-01-30,59,Long-Term
C043984,British Columbia,Retail,2022-04-15,44,Loyal
C043985,Ontario,Retail,2021-07-10,53,Long-Term
C043986,Ontario,Retail,2020-03-24,69,Long-Term
C043987,Ontario,Retail,2025-08-28,4,New
C043988,Ontario,Commercial,2021-08-24,52,Long-Term
C043989,Ontario,Retail,2023-07-03,29,Loyal
C043990,Ontario,Commercial,2020-03-13,69,Long-Term
C043991,Ontario,Premium,2024-03-14,21,Established
C043992,British Columbia,Premium,2024-07-24,17,Established
C043993,Ontario,Retail,2023-12-14,24,Established
C043994,Alberta,Premium,2025-08-30,4,New
C043995,Ontario,Retail,2020-09-06,63,Long-Term
C043996,British Columbia,Retail,2022-05-25,43,Loyal
C043997,Ontario,Retail,2020-11-30,61,Long-Term
C043998,Alberta,Fleet,2024-10-15,14,Established
C043999,Ontario,Premium,2025-07-04,5,New
C044000,Alberta,Retail,2024-06-28,18,Established
C044001,Ontario,Retail,2020-06-18,66,Long-Term
C044002,Alberta,Retail,2023-07-02,29,Loyal
C044003,Ontario,Premium,2023-12-30,24,Established
C044004,Alberta,Retail,2025-04-03,8,Recent
C044005,Ontario,Retail,2024-06-08,18,Established
C044006,British Columbia,Retail,2023-04-19,32,Loyal
C044007,Ontario,Fleet,2020-06-09,66,Long-Term
C044008,Alberta,Retail,2025-08-22,4,New
C044009,Ontario,Retail,2024-04-21,20,Established
C044010,British Columbia,Retail,2023-10-19,26,Loyal
C044011,Ontario,Commercial,2024-01-09,23,Established
C044012,Ontario,Retail,2024-06-13,18,Established
C044013,Ontario,Retail,2020-02-28,70,Long-Term
C044014,Alberta,Premium,2025-03-16,9,Recent
C044015,Ontario,Retail,2021-09-18,51,Long-Term
C044016,Alberta,Premium,2025-09-27,3,New
C044017,Ontario,Retail,2023-04-15,32,Loyal
C044018,Ontario,Fleet,2021-10-05,50,Long-Term
C044019,Ontario,Retail,2023-02-16,34,Loyal
C044020,Ontario,Retail,2021-06-07,54,Long-Term
C044021,Alberta,Premium,2022-03-22,45,Loyal
C044022,Ontario,Retail,2023-05-07,31,Loyal
C044023,British Columbia,Retail,2020-07-01,65,Long-Term
C044024,British Columbia,Fleet,2024-05-02,19,Established
C044025,Ontario,Premium,2021-10-30,50,Long-Term
C044026,Ontario,Fleet,2020-05-20,67,Long-Term
C044027,Ontario,Retail,2023-12-08,24,Established
C044028,Ontario,Fleet,2021-06-04,54,Long-Term
C044029,Ontario,Retail,2023-02-22,34,Loyal
C044030,Ontario,Retail,2024-04-21,20,Established
C044031,Ontario,Retail,2022-05-09,43,Loyal
C044032,Ontario,Retail,2025-01-17,11,Recent
C044033,Ontario,Retail,2021-05-03,55,Long-Term
C044034,Ontario,Retail,2022-11-08,37,Loyal
C044035,Ontario,Retail,2020-11-27,61,Long-Term
C044036,Ontario,Retail,2020-05-27,67,Long-Term
C044037,British Columbia,Commercial,2024-03-20,21,Established
C044038,Ontario,Premium,2023-01-01,35,Loyal
C044039,Ontario,Retail,2023-12-25,24,Established
C044040,Ontario,Retail,2020-02-16,70,Long-Term
C044041,Ontario,Commercial,2025-08-24,4,New
C044042,Ontario,Retail,2024-11-30,13,Established
C044043,Ontario,Commercial,2024-03-01,21,Established
C044044,Ontario,Fleet,2022-09-10,39,Loyal
C044045,Ontario,Premium,2023-08-20,28,Loyal
C044046,Ontario,Retail,2021-07-14,53,Long-Term
C044047,Ontario,Fleet,2022-09-06,39,Loyal
C044048,Ontario,Premium,2023-03-04,33,Loyal
C044049,British Columbia,Retail,2021-05-07,55,Long-Term
C044050,Ontario,Premium,2020-09-15,63,Long-Term
C044051,Ontario,Premium,2023-11-16,25,Loyal
C044052,Ontario,Retail,2023-04-27,32,Loyal
C044053,Ontario,Retail,2024-11-14,13,Established
C044054,Ontario,Fleet,2021-07-10,53,Long-Term
C044055,Ontario,Retail,2022-04-26,44,Loyal
C044056,Ontario,Commercial,2025-09-17,3,New
C044057,Ontario,Retail,2021-12-13,48,Loyal
C044058,Ontario,Retail,2024-09-25,15,Established
C044059,Ontario,Retail,2021-06-05,54,Long-Term
C044060,Alberta,Retail,2024-05-09,19,Established
C044061,Ontario,Retail,2025-02-23,10,Recent
C044062,Alberta,Retail,2024-06-20,18,Established
C044063,Ontario,Fleet,2022-07-11,41,Loyal
C044064,Ontario,Retail,2024-10-07,14,Established
C044065,Ontario,Commercial,2025-06-12,6,New
C044066,Ontario,Commercial,2025-06-02,6,New
C044067,Ontario,Premium,2023-03-24,33,Loyal
C044068,Alberta,Retail,2020-11-10,61,Long-Term
C044069,Ontario,Retail,2020-06-08,66,Long-Term
C044070,Ontario,Retail,2024-10-24,14,Established
C044071,Ontario,Retail,2021-03-25,57,Long-Term
C044072,Ontario,Commercial,2022-11-20,37,Loyal
C044073,Ontario,Retail,2023-07-01,29,Loyal
C044074,Ontario,Retail,2020-06-30,66,Long-Term
C044075,Ontario,Retail,2021-06-03,54,Long-Term
C044076,Ontario,Premium,2021-07-24,53,Long-Term
C044077,Ontario,Retail,2022-11-15,37,Loyal
C044078,Ontario,Fleet,2020-01-05,71,Long-Term
C044079,British Columbia,Premium,2025-07-20,5,New
C044080,Ontario,Retail,2023-10-18,26,Loyal
C044081,Ontario,Commercial,2020-03-29,69,Long-Term
C044082,Ontario,Retail,2020-11-13,61,Long-Term
C044083,Ontario,Premium,2023-11-14,25,Loyal
C044084,British Columbia,Retail,2021-03-01,57,Long-Term
C044085,Ontario,Retail,2023-01-14,35,Loyal
C044086,British Columbia,Retail,2023-03-22,33,Loyal
C044087,Ontario,Retail,2022-12-16,36,Loyal
C044088,Ontario,Retail,2021-06-21,54,Long-Term
C044089,Ontario,Commercial,2021-07-07,53,Long-Term
C044090,Alberta,Fleet,2020-01-24,71,Long-Term
C044091,Ontario,Retail,2024-10-22,14,Established
C044092,Ontario,Retail,2022-11-08,37,Loyal
C044093,Ontario,Commercial,2023-08-13,28,Loyal
C044094,Ontario,Retail,2020-12-11,60,Long-Term
C044095,Ontario,Retail,2025-07-29,5,New
C044096,Alberta,Retail,2025-10-23,2,New
C044097,Ontario,Retail,2023-02-28,34,Loyal
C044098,Ontario,Retail,2022-05-15,43,Loyal
C044099,Ontario,Premium,2025-08-09,4,New
C044100,Ontario,Fleet,2021-08-27,52,Long-Term
C044101,Alberta,Commercial,2022-11-22,37,Loyal
C044102,Ontario,Premium,2023-12-08,24,Established
C044103,Ontario,Retail,2024-12-08,12,Recent
C044104,Ontario,Retail,2024-03-28,21,Established
C044105,British Columbia,Premium,2022-07-07,41,Loyal
C044106,Ontario,Premium,2022-03-21,45,Loyal
C044107,Ontario,Retail,2021-07-08,53,Long-Term
C044108,Ontario,Retail,2022-09-25,39,Loyal
C044109,Alberta,Fleet,2020-01-12,71,Long-Term
C044110,Ontario,Fleet,2023-08-02,28,Loyal
C044111,Ontario,Commercial,2024-08-25,16,Established
C044112,Ontario,Retail,2023-09-02,27,Loyal
C044113,Ontario,Premium,2021-10-16,50,Long-Term
C044114,Ontario,Retail,2022-01-01,47,Loyal
C044115,Alberta,Retail,2024-12-14,12,Recent
C044116,Ontario,Commercial,2022-03-14,45,Loyal
C044117,British Columbia,Premium,2024-04-22,20,Established
C044118,British Columbia,Retail,2023-08-21,28,Loyal
C044119,Alberta,Retail,2021-11-25,49,Long-Term
C044120,Ontario,Retail,2023-03-27,33,Loyal
C044121,Ontario,Retail,2022-10-21,38,Loyal
C044122,Ontario,Retail,2021-02-15,58,Long-Term
C044123,Ontario,Fleet,2025-10-08,2,New
C044124,Alberta,Retail,2023-08-12,28,Loyal
C044125,British Columbia,Retail,2023-12-05,24,Established
C044126,Ontario,Premium,2021-12-25,48,Loyal
C044127,Ontario,Retail,2021-01-16,59,Long-Term
C044128,British Columbia,Retail,2025-03-15,9,Recent
C044129,Alberta,Fleet,2024-01-14,23,Established
C044130,Ontario,Premium,2022-05-25,43,Loyal
C044131,Ontario,Retail,2020-02-26,70,Long-Term
C044132,Ontario,Retail,2021-11-17,49,Long-Term
C044133,Ontario,Fleet,2020-08-25,64,Long-Term
C044134,Ontario,Retail,2022-09-24,39,Loyal
C044135,Ontario,Fleet,2023-09-15,27,Loyal
C044136,British Columbia,Retail,2021-05-13,55,Long-Term
C044137,Alberta,Retail,2023-10-17,26,Loyal
C044138,Ontario,Retail,2020-03-11,69,Long-Term
C044139,Ontario,Retail,2021-03-13,57,Long-Term
C044140,Ontario,Retail,2024-07-26,17,Established
C044141,British Columbia,Retail,2025-02-04,10,Recent
C044142,Alberta,Fleet,2021-02-18,58,Long-Term
C044143,Ontario,Premium,2024-05-31,19,Established
C044144,British Columbia,Retail,2022-08-13,40,Loyal
C044145,Alberta,Retail,2025-09-14,3,New
C044146,Ontario,Retail,2023-11-15,25,Loyal
C044147,Ontario,Commercial,2021-06-10,54,Long-Term
C044148,Ontario,Retail,2023-01-20,35,Loyal
C044149,British Columbia,Retail,2022-05-12,43,Loyal
C044150,British Columbia,Retail,2020-02-09,70,Long-Term
C044151,Alberta,Retail,2025-10-08,2,New
C044152,Ontario,Retail,2025-05-14,7,Recent
C044153,Alberta,Retail,2020-08-02,64,Long-Term
C044154,Ontario,Commercial,2021-05-16,55,Long-Term
C044155,Alberta,Fleet,2025-07-06,5,New
C044156,Ontario,Retail,2021-08-25,52,Long-Term
C044157,Alberta,Fleet,2022-01-22,47,Loyal
C044158,Alberta,Retail,2022-04-07,44,Loyal
C044159,Alberta,Retail,2023-08-14,28,Loyal
C044160,British Columbia,Retail,2025-08-26,4,New
C044161,Alberta,Commercial,2023-05-23,31,Loyal
C044162,Alberta,Premium,2025-10-07,2,New
C044163,Ontario,Premium,2020-07-11,65,Long-Term
C044164,Ontario,Commercial,2024-05-28,19,Established
C044165,Ontario,Retail,2023-04-20,32,Loyal
C044166,Ontario,Retail,2025-01-23,11,Recent
C044167,Ontario,Retail,2024-04-13,20,Established
C044168,Ontario,Retail,2023-12-27,24,Established
C044169,Ontario,Retail,2024-10-04,14,Established
C044170,Ontario,Commercial,2021-05-14,55,Long-Term
C044171,Ontario,Premium,2021-05-04,55,Long-Term
C044172,Ontario,Retail,2023-07-02,29,Loyal
C044173,Ontario,Commercial,2020-04-13,68,Long-Term
C044174,Ontario,Premium,2021-09-13,51,Long-Term
C044175,Ontario,Retail,2024-02-25,22,Established
C044176,Alberta,Retail,2024-11-01,13,Established
C044177,Ontario,Premium,2021-01-08,59,Long-Term
C044178,Ontario,Retail,2021-10-18,50,Long-Term
C044179,Alberta,Premium,2023-12-31,24,Established
C044180,British Columbia,Retail,2023-10-17,26,Loyal
C044181,Ontario,Commercial,2021-11-11,49,Long-Term
C044182,Ontario,Fleet,2024-05-06,19,Established
C044183,British Columbia,Retail,2020-08-14,64,Long-Term
C044184,Ontario,Retail,2024-07-17,17,Established
C044185,Ontario,Retail,2023-09-06,27,Loyal
C044186,Ontario,Retail,2020-08-13,64,Long-Term
C044187,Ontario,Retail,2023-09-25,27,Loyal
C044188,Ontario,Retail,2024-05-09,19,Established
C044189,Alberta,Retail,2024-09-13,15,Established
C044190,Alberta,Fleet,2024-08-16,16,Established
C044191,Alberta,Commercial,2020-12-30,60,Long-Term
C044192,Alberta,Commercial,2024-11-28,13,Established
C044193,British Columbia,Retail,2023-07-28,29,Loyal
C044194,Ontario,Retail,2025-07-13,5,New
C044195,Ontario,Retail,2021-05-29,55,Long-Term
C044196,Ontario,Premium,2023-02-10,34,Loyal
C044197,Ontario,Retail,2020-01-15,71,Long-Term
C044198,Ontario,Retail,2023-09-25,27,Loyal
C044199,Ontario,Retail,2022-01-11,47,Loyal
C044200,Ontario,Retail,2020-03-13,69,Long-Term
C044201,Alberta,Commercial,2021-08-22,52,Long-Term
C044202,Alberta,Retail,2025-09-04,3,New
C044203,Alberta,Retail,2023-03-30,33,Loyal
C044204,British Columbia,Commercial,2025-12-11,0,New
C044205,Ontario,Retail,2024-03-28,21,Established
C044206,Ontario,Retail,2020-11-16,61,Long-Term
C044207,Ontario,Retail,2021-01-10,59,Long-Term
C044208,Ontario,Commercial,2023-08-13,28,Loyal
C044209,Ontario,Commercial,2024-10-31,14,Established
C044210,Ontario,Retail,2023-12-25,24,Established
C044211,Ontario,Retail,2024-04-05,20,Established
C044212,Alberta,Commercial,2020-09-17,63,Long-Term
C044213,Ontario,Retail,2020-01-02,71,Long-Term
C044214,British Columbia,Commercial,2021-09-17,51,Long-Term
C044215,Ontario,Fleet,2023-06-17,30,Loyal
C044216,Ontario,Retail,2024-07-05,17,Established
C044217,Ontario,Retail,2023-12-31,24,Established
C044218,Ontario,Retail,2022-03-25,45,Loyal
C044219,Ontario,Retail,2023-06-23,30,Loyal
C044220,Ontario,Retail,2025-06-06,6,New
C044221,Ontario,Retail,2021-11-13,49,Long-Term
C044222,Ontario,Premium,2020-03-06,69,Long-Term
C044223,Ontario,Commercial,2021-05-03,55,Long-Term
C044224,Ontario,Retail,2021-10-23,50,Long-Term
C044225,Ontario,Retail,2022-02-26,46,Loyal
C044226,Ontario,Retail,2020-07-05,65,Long-Term
C044227,Ontario,Retail,2025-12-04,0,New
C044228,Alberta,Premium,2020-11-06,61,Long-Term
C044229,Alberta,Retail,2022-05-24,43,Loyal
C044230,Alberta,Retail,2020-05-13,67,Long-Term
C044231,Ontario,Premium,2022-10-21,38,Loyal
C044232,British Columbia,Commercial,2021-09-13,51,Long-Term
C044233,Ontario,Retail,2023-09-17,27,Loyal
C044234,Alberta,Retail,2024-03-22,21,Established
C044235,Ontario,Commercial,2022-08-14,40,Loyal
C044236,British Columbia,Retail,2023-04-15,32,Loyal
C044237,Ontario,Retail,2021-03-07,57,Long-Term
C044238,Ontario,Retail,2023-02-08,34,Loyal
C044239,British Columbia,Retail,2021-06-14,54,Long-Term
C044240,Ontario,Retail,2025-10-14,2,New
C044241,Ontario,Retail,2021-07-17,53,Long-Term
C044242,Ontario,Retail,2021-06-16,54,Long-Term
C044243,British Columbia,Retail,2020-12-11,60,Long-Term
C044244,Ontario,Retail,2024-11-04,13,Established
C044245,Ontario,Fleet,2022-11-13,37,Loyal
C044246,Alberta,Commercial,2020-04-29,68,Long-Term
C044247,Ontario,Commercial,2025-03-28,9,Recent
C044248,Ontario,Retail,2020-08-16,64,Long-Term
C044249,Alberta,Retail,2025-07-24,5,New
C044250,Ontario,Retail,2023-11-21,25,Loyal
C044251,Ontario,Premium,2021-11-09,49,Long-Term
C044252,Ontario,Retail,2023-12-02,24,Established
C044253,Ontario,Retail,2021-01-27,59,Long-Term
C044254,Ontario,Premium,2022-10-26,38,Loyal
C044255,Ontario,Retail,2021-04-22,56,Long-Term
C044256,Ontario,Retail,2023-02-01,34,Loyal
C044257,Ontario,Retail,2024-05-19,19,Established
C044258,Alberta,Premium,2024-06-23,18,Established
C044259,Alberta,Fleet,2020-10-19,62,Long-Term
C044260,Alberta,Fleet,2025-07-30,5,New
C044261,Ontario,Retail,2023-05-01,31,Loyal
C044262,Ontario,Premium,2023-04-07,32,Loyal
C044263,Ontario,Retail,2024-07-30,17,Established
C044264,Alberta,Retail,2022-05-30,43,Loyal
C044265,Alberta,Retail,2021-07-06,53,Long-Term
C044266,Ontario,Retail,2021-08-01,52,Long-Term
C044267,Ontario,Retail,2022-04-20,44,Loyal
C044268,Ontario,Retail,2022-09-16,39,Loyal
C044269,Alberta,Retail,2025-10-26,2,New
C044270,Ontario,Commercial,2023-12-03,24,Established
C044271,Ontario,Commercial,2024-04-07,20,Established
C044272,Ontario,Retail,2023-07-04,29,Loyal
C044273,Ontario,Retail,2021-12-09,48,Loyal
C044274,Ontario,Retail,2025-11-10,1,New
C044275,British Columbia,Retail,2021-09-22,51,Long-Term
C044276,Ontario,Premium,2021-11-14,49,Long-Term
C044277,Alberta,Retail,2023-10-27,26,Loyal
C044278,Ontario,Retail,2024-01-14,23,Established
C044279,Ontario,Premium,2025-04-03,8,Recent
C044280,Ontario,Fleet,2023-12-10,24,Established
C044281,Alberta,Premium,2025-08-09,4,New
C044282,Ontario,Premium,2023-09-17,27,Loyal
C044283,Alberta,Retail,2020-11-04,61,Long-Term
C044284,Ontario,Retail,2025-09-24,3,New
C044285,Ontario,Fleet,2023-03-12,33,Loyal
C044286,Ontario,Fleet,2023-04-10,32,Loyal
C044287,Ontario,Premium,2021-08-08,52,Long-Term
C044288,Ontario,Retail,2021-03-27,57,Long-Term
C044289,Ontario,Retail,2022-02-27,46,Loyal
C044290,Ontario,Retail,2025-08-12,4,New
C044291,Ontario,Retail,2024-05-12,19,Established
C044292,Ontario,Retail,2023-10-29,26,Loyal
C044293,Ontario,Retail,2025-01-29,11,Recent
C044294,Alberta,Retail,2025-09-13,3,New
C044295,Ontario,Fleet,2023-03-08,33,Loyal
C044296,Alberta,Retail,2023-12-17,24,Established
C044297,Ontario,Commercial,2020-09-23,63,Long-Term
C044298,Ontario,Retail,2025-08-04,4,New
C044299,Ontario,Retail,2025-03-21,9,Recent
C044300,Ontario,Retail,2020-11-16,61,Long-Term
C044301,Ontario,Retail,2024-12-13,12,Recent
C044302,Ontario,Commercial,2021-07-13,53,Long-Term
C044303,Ontario,Fleet,2025-03-25,9,Recent
C044304,Alberta,Fleet,2023-05-24,31,Loyal
C044305,Ontario,Fleet,2022-03-28,45,Loyal
C044306,Ontario,Retail,2022-08-23,40,Loyal
C044307,Alberta,Retail,2020-04-18,68,Long-Term
C044308,Ontario,Premium,2021-01-24,59,Long-Term
C044309,Ontario,Retail,2021-05-13,55,Long-Term
C044310,British Columbia,Retail,2020-11-12,61,Long-Term
C044311,Alberta,Retail,2025-11-12,1,New
C044312,Ontario,Retail,2023-09-24,27,Loyal
C044313,Ontario,Commercial,2020-03-07,69,Long-Term
C044314,Ontario,Commercial,2020-03-31,69,Long-Term
C044315,Ontario,Premium,2024-09-06,15,Established
C044316,Ontario,Retail,2020-06-04,66,Long-Term
C044317,Ontario,Retail,2023-06-22,30,Loyal
C044318,Alberta,Retail,2024-07-19,17,Established
C044319,Ontario,Commercial,2023-06-06,30,Loyal
C044320,British Columbia,Retail,2023-02-23,34,Loyal
C044321,Ontario,Retail,2021-05-06,55,Long-Term
C044322,Ontario,Commercial,2023-11-16,25,Loyal
C044323,Ontario,Retail,2025-11-03,1,New
C044324,Ontario,Retail,2025-08-16,4,New
C044325,Ontario,Retail,2020-02-17,70,Long-Term
C044326,Ontario,Retail,2025-06-26,6,New
C044327,British Columbia,Retail,2022-05-12,43,Loyal
C044328,Ontario,Retail,2020-06-30,66,Long-Term
C044329,Alberta,Retail,2021-02-24,58,Long-Term
C044330,British Columbia,Retail,2024-06-14,18,Established
C044331,Ontario,Retail,2024-07-22,17,Established
C044332,Ontario,Commercial,2025-01-15,11,Recent
C044333,Ontario,Premium,2021-09-15,51,Long-Term
C044334,Ontario,Retail,2024-05-11,19,Established
C044335,Alberta,Commercial,2023-01-22,35,Loyal
C044336,Alberta,Retail,2022-11-04,37,Loyal
C044337,Alberta,Retail,2024-09-18,15,Established
C044338,Ontario,Retail,2020-11-09,61,Long-Term
C044339,Ontario,Retail,2025-04-14,8,Recent
C044340,Alberta,Retail,2023-01-24,35,Loyal
C044341,Alberta,Retail,2025-07-11,5,New
C044342,Ontario,Retail,2021-09-22,51,Long-Term
C044343,Alberta,Retail,2022-07-25,41,Loyal
C044344,Ontario,Retail,2024-05-08,19,Established
C044345,Alberta,Premium,2023-09-30,27,Loyal
C044346,Ontario,Retail,2020-10-30,62,Long-Term
C044347,Alberta,Retail,2025-08-26,4,New
C044348,Ontario,Retail,2024-03-06,21,Established
C044349,Alberta,Premium,2023-07-21,29,Loyal
C044350,Alberta,Retail,2022-06-27,42,Loyal
C044351,Ontario,Retail,2025-09-15,3,New
C044352,Ontario,Retail,2021-07-24,53,Long-Term
C044353,Alberta,Retail,2020-05-07,67,Long-Term
C044354,Ontario,Retail,2021-09-14,51,Long-Term
C044355,Ontario,Retail,2024-02-02,22,Established
C044356,Ontario,Retail,2024-02-27,22,Established
C044357,British Columbia,Retail,2022-01-10,47,Loyal
C044358,Ontario,Commercial,2022-08-02,40,Loyal
C044359,Alberta,Fleet,2022-09-17,39,Loyal
C044360,Ontario,Retail,2023-09-27,27,Loyal
C044361,Ontario,Retail,2022-03-04,45,Loyal
C044362,British Columbia,Premium,2021-06-29,54,Long-Term
C044363,Ontario,Retail,2020-06-08,66,Long-Term
C044364,British Columbia,Premium,2020-11-28,61,Long-Term
C044365,Ontario,Retail,2023-03-06,33,Loyal
C044366,Ontario,Retail,2023-12-12,24,Established
C044367,Ontario,Fleet,2021-12-17,48,Loyal
C044368,Ontario,Retail,2023-06-09,30,Loyal
C044369,British Columbia,Retail,2023-02-02,34,Loyal
C044370,Ontario,Retail,2022-12-26,36,Loyal
C044371,Ontario,Retail,2025-02-13,10,Recent
C044372,Ontario,Retail,2020-10-29,62,Long-Term
C044373,Ontario,Retail,2021-01-03,59,Long-Term
C044374,Ontario,Premium,2022-05-25,43,Loyal
C044375,Alberta,Commercial,2021-01-11,59,Long-Term
C044376,Ontario,Retail,2023-10-29,26,Loyal
C044377,Alberta,Commercial,2021-06-28,54,Long-Term
C044378,Alberta,Retail,2024-05-08,19,Established
C044379,Ontario,Premium,2024-02-12,22,Established
C044380,Ontario,Retail,2025-08-07,4,New
C044381,Ontario,Retail,2024-10-10,14,Established
C044382,Ontario,Retail,2025-02-03,10,Recent
C044383,Ontario,Premium,2022-09-26,39,Loyal
C044384,Ontario,Fleet,2025-03-24,9,Recent
C044385,Alberta,Premium,2022-12-17,36,Loyal
C044386,Alberta,Retail,2025-04-20,8,Recent
C044387,Ontario,Retail,2024-10-26,14,Established
